class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-spacing,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
p,5.192085156870796,x,g,o,f,a,d,y,3.7857203056976982,4.515072587583257,y,f,f,h,a
e,7.673477721840385,p,s,w,f,e,c,p,15.98167982603941,13.715677462900805,w,t,e,u,s
e,11.186191510907493,x,w,u,f,a,c,u,7.1426617625515245,17.935722026474426,w,f,f,d,w
e,6.145563858578198,s,t,o,f,d,c,o,6.300942760879572,23.064104142792228,y,f,f,d,u
e,9.688089093595368,x,t,y,t,p,c,n,10.816882620649826,31.83800172172978,n,t,f,d,u
p,2.561516803419096,x,i,y,f,a,c,e,4.293166604277702,4.749990746466205,o,f,f,g,u
p,2.768419406214925,s,w,o,f,f,f,f,1.9771365771029423,5.449091253459947,y,f,f,d,u
e,9.77123895668967,x,i,n,f,a,c,w,13.07312720689104,18.890937367935553,y,t,r,h,u
e,8.789536322368491,p,t,n,f,p,c,n,9.47589312327317,19.98165461164745,w,t,p,d,a
p,8.695214786110876,f,s,g,f,s,c,g,7.903024422595864,14.179700824199827,w,t,f,d,a
p,1.7369320266491504,x,s,y,f,a,c,e,4.27887201469089,5.8204117851298784,y,f,f,d,u
p,5.3597968912596015,x,e,y,f,a,c,y,5.787340971724162,7.531177490867374,y,f,f,d,a
p,1.5286845646638787,x,t,n,f,a,c,p,3.8254324312307215,1.0378675242126816,n,f,f,g,u
e,4.182319136710817,x,g,o,f,e,c,g,4.470139978613757,14.20551874134787,w,t,r,d,u
p,2.6392092677232375,o,t,w,f,f,f,f,3.861504311675853,22.928119942358794,g,f,f,p,u
e,6.7110139431904345,x,t,n,f,s,f,n,8.827769912356263,28.835639923184754,n,f,f,d,w
e,3.234079276127995,c,y,k,f,a,c,w,3.809682836281154,4.719457854347668,w,f,f,d,u
p,10.861412593111611,o,t,e,f,a,c,w,5.7743452239172015,28.564534513921434,n,f,f,d,u
e,13.310413535756506,s,s,n,t,d,c,w,8.779595119907524,34.69028845630071,n,f,f,d,u
p,6.7877287589680275,x,t,e,f,x,c,y,7.715983982791912,7.6390822121174144,n,f,f,d,u
p,5.835434816760287,x,i,e,f,a,c,k,7.451226586286061,5.435968229223703,w,t,z,d,u
p,4.5730381861827425,x,i,o,f,a,c,o,5.096250613914464,5.282557580235405,o,f,f,g,u
p,3.2885816098147576,s,d,y,f,d,c,y,4.730466682612446,9.383083147483719,y,f,f,d,u
p,1.561306054644859,x,t,y,f,x,c,w,6.587143516105096,3.4052846648281005,y,f,f,d,u
e,7.93191008537321,f,t,g,f,a,c,w,10.863170982204284,24.766139319309744,w,t,g,d,a
p,9.577369720585638,f,s,e,t,x,c,w,7.3961033834756105,13.783397338871861,n,f,f,d,u
p,6.787759691096244,o,t,e,f,f,f,f,4.628665143234616,26.255794461262674,n,f,f,d,u
e,9.095634500032219,x,t,w,f,s,c,w,6.67421728637542,13.786881671697815,w,t,e,d,w
e,3.087417206455449,o,s,y,f,a,c,y,5.364201553155267,20.501660193389235,n,f,f,d,u
e,9.39103135320639,p,y,w,f,e,c,k,24.76270845643144,11.702222343583488,w,t,e,u,a
p,1.2194154260631986,f,d,w,f,a,c,g,3.1081175760209283,0.8756342067793654,w,f,f,g,u
e,7.603030061470869,s,t,n,t,d,c,w,4.622155164990498,7.549723362363232,n,f,f,d,a
e,47.182591131524696,x,s,y,f,p,c,y,5.499811650808087,37.06980152705433,y,f,f,d,u
p,6.420860112833395,x,t,r,f,a,c,k,8.703874844117518,11.893051784702505,w,f,f,d,a
p,5.878415576245749,o,t,w,f,f,f,f,7.759269352399421,29.153347629322198,n,f,f,d,s
e,7.370117313339929,c,e,y,t,a,c,r,5.482576744233008,19.486044985944876,w,f,f,d,a
p,6.011399205292572,x,s,e,f,a,c,w,11.316190823520675,10.536014126811988,y,t,z,d,w
e,8.427793571766907,x,s,w,f,s,c,n,6.740120777042246,30.37370718026633,n,f,f,d,a
p,2.8146166663320233,x,y,o,f,a,c,y,6.846642232371319,7.692171748291756,o,f,f,g,a
p,2.515572162358042,x,l,e,f,x,c,w,6.1147489636915315,6.421191472043122,n,f,f,l,u
p,0.903042473131666,x,t,n,f,a,c,n,4.870909115019942,3.0067751547748256,n,f,f,d,u
e,10.52590709916892,x,s,n,t,p,c,n,9.318012837180422,18.199020605631308,n,t,p,d,a
p,3.9147061561438674,b,g,u,f,x,c,w,6.4701396357260395,3.585476783283273,w,f,f,d,a
p,6.817058284346254,b,g,n,f,e,c,w,5.835113216145326,7.2006169451120385,w,t,p,d,u
e,19.278499042294413,x,t,y,t,a,c,y,6.8582225732904405,16.67751752728465,w,f,f,d,w
e,3.1064305835441144,s,w,g,f,f,c,f,5.163845261236414,12.35415579580164,g,f,f,d,u
p,8.875307043896436,s,d,w,t,d,c,p,5.1800234924629605,14.342764499758268,p,f,f,d,a
p,3.7492137130846004,x,t,w,f,a,c,r,4.483645036847394,8.288421449248343,l,f,f,l,a
p,0.9187565009384273,c,g,e,f,a,c,w,5.755957649162186,4.731551204830973,w,f,f,d,u
e,8.43909065945157,s,t,w,t,d,c,w,6.0606520220597115,19.223769700750758,w,t,f,d,u
p,8.15143643188266,x,g,e,f,a,d,w,7.185822365725474,2.9304373363269693,y,f,f,d,u
p,2.7006093798382365,x,t,l,f,a,c,p,6.293291468471395,9.005076770848014,w,f,f,d,a
e,9.496893625861576,f,k,e,f,a,d,w,6.920244426853859,24.776547226266917,w,t,f,d,w
e,11.408453333976217,x,h,n,f,a,c,w,21.34405526280881,27.304994408930888,n,t,p,d,a
e,8.143297909861984,s,t,n,t,d,c,w,7.65746453611348,12.060078388260264,w,f,f,d,a
p,1.8185113436871538,f,t,u,f,s,c,p,6.41201972705261,4.063949693349997,u,f,f,l,a
e,3.583508701508998,f,s,n,f,d,c,n,3.9391350274943244,1.929772901442584,n,f,f,d,w
e,13.140537981855317,f,s,w,f,d,c,w,9.488543947254593,18.926987911876395,w,f,f,m,w
e,7.449691950268143,f,h,n,f,s,c,y,6.163803318994096,10.614204390807757,n,f,f,d,u
p,1.3177890616939931,x,g,y,f,a,c,g,2.6889138565778063,0.6575143912774206,y,f,f,g,u
e,6.496134260852028,x,s,y,t,p,c,y,5.840337342699124,14.92853938089563,y,f,f,d,u
p,15.88404861413461,x,y,y,f,a,c,y,6.419750217835548,29.40151899023489,w,t,f,d,w
e,4.428380740176823,f,k,w,t,x,d,n,7.277913935145961,33.96988557924516,w,f,f,m,s
p,6.169775771778776,s,t,p,t,d,c,p,2.6709887928239846,7.86471324765829,p,f,f,d,u
e,5.92750649018816,x,l,y,t,x,c,y,5.618349018188334,8.712797816382674,n,f,f,d,u
p,9.659671392305466,x,h,n,f,s,c,w,7.823876865235564,19.344415073201276,n,f,f,d,a
p,12.419072720257176,s,t,w,t,d,c,n,4.181196085724784,32.04046222974249,w,f,f,d,u
p,0.03894265396371854,c,t,u,f,f,f,f,5.644882905087483,3.705981578670792,u,t,f,p,u
p,2.0327783227909575,x,t,y,f,a,c,w,5.713925304076907,5.968364012068087,n,t,z,d,u
e,8.637002555815545,x,s,w,f,e,c,w,5.648041034944457,15.084877378052951,w,t,l,u,u
p,2.9435976406932998,x,s,y,f,a,c,y,7.36944003251226,7.718156877165306,y,t,z,d,a
e,6.214987162147223,s,w,y,f,p,c,y,6.709856276009981,18.800141355263243,n,f,f,d,u
e,2.18358901192057,b,t,n,f,x,c,w,6.470477115665194,4.572677341302374,n,f,f,d,u
p,3.873697472082327,b,s,g,f,a,c,k,7.713547698656278,1.8448343279254047,n,f,f,g,u
e,10.209780114086161,x,t,w,f,e,c,w,6.61950093483254,16.976295158808018,w,t,g,d,u
e,9.39680841832739,x,y,w,t,e,c,w,5.2702535906731915,12.806509421859419,w,t,l,w,a
e,13.088832176218324,x,s,w,t,p,c,o,7.707493014756592,34.21649373277597,n,f,f,d,a
p,2.9006169083002615,b,i,w,f,e,c,p,4.028697977850196,4.042313343627368,w,f,f,g,a
p,5.268313884277237,x,t,y,f,x,c,w,6.360291401120132,10.728646807344274,y,f,f,d,u
p,3.3736673348195576,x,i,n,f,a,c,n,5.472537595907273,2.4072971734008695,n,f,f,d,u
p,3.8374352653069836,b,g,e,f,x,c,w,7.116871391748395,1.5843330998377736,n,f,f,l,u
p,6.329460473914526,s,k,w,t,d,c,p,6.279324853018522,7.999373913777072,n,f,f,d,u
p,9.244346404457461,f,y,y,f,d,d,y,4.924214387533567,14.898217851579751,y,f,f,h,a
e,6.550790866266092,x,h,n,f,s,c,w,9.597352105509046,8.67893494212692,n,f,f,g,u
p,8.59634186627305,f,t,w,f,a,c,w,9.548951643974428,23.503430916327474,w,t,g,d,a
p,2.1764449610070002,b,y,l,f,a,c,w,7.672116092670884,2.5761936495205564,w,t,e,m,a
p,2.3487712244681873,x,d,e,f,a,c,e,5.864128379345786,7.36723371670212,e,f,f,d,a
e,14.04021238917463,x,e,b,f,a,c,b,6.964538599115982,24.968332180455356,w,f,f,d,a
p,10.619537054716771,f,t,e,t,x,c,w,9.106913868389018,32.02289384419755,p,f,f,d,u
p,8.076298687572292,s,t,r,t,s,c,w,5.680220287222388,19.893279585858885,p,f,f,d,u
p,4.534020413225198,o,l,n,f,f,f,f,0.06228789426456085,57.783572578163984,f,f,f,d,u
e,9.349551223970197,x,t,n,f,e,c,w,15.350629680725797,19.07120032437078,w,t,g,d,a
p,3.244002071957985,b,y,g,f,a,c,k,11.615421081570055,3.0670517105837436,w,f,f,d,w
e,7.572097933254202,x,t,w,f,e,c,w,11.308329713784634,9.410664000223438,w,f,f,m,u
e,14.215168477945955,x,e,n,t,e,c,w,12.385704829105183,29.634346539812285,w,t,f,d,a
p,2.7471151399279434,b,g,k,f,a,d,u,5.101483684026655,2.635357184258587,g,f,f,d,a
e,6.678961395545346,x,g,n,f,e,c,p,6.740143416537396,11.670262141044116,w,t,l,m,u
e,8.56746864330503,f,t,g,f,s,c,w,7.0360063037317895,18.783770926688142,w,f,f,d,a
p,2.4268452159522766,x,y,o,f,a,c,y,3.9105371298490472,4.159291038955338,y,f,f,h,a
e,7.9536620003384915,f,t,n,f,s,c,w,5.029563095897417,22.866281780346792,w,f,f,d,u
p,4.428908380890181,s,d,n,t,d,c,w,5.088247027656616,7.109877603393098,r,f,f,d,u
p,3.5244541812767007,b,h,n,f,a,c,n,6.693864541772583,3.9722504596539387,n,f,f,d,a
e,10.529333177423485,x,h,r,f,a,d,n,7.222640801312502,18.07348008528278,n,t,l,d,w
p,1.462028010712927,b,g,w,f,a,d,g,6.177613587907009,-0.152982759759146,w,f,f,m,a
e,3.8752885485445363,x,t,n,f,f,f,f,4.7214591680493525,33.106890821659775,y,f,f,d,a
e,9.424857917787646,f,e,w,f,a,c,w,8.824187164857852,26.56845337846839,w,f,f,l,u
p,7.490630207991164,x,e,e,f,x,c,w,9.426583023796642,26.360644340817394,w,f,f,d,a
p,7.43655113797104,x,t,e,f,x,c,w,8.050356542420346,16.46920580940274,w,f,f,d,a
p,7.619885934590095,f,t,n,f,s,c,y,5.056404290948687,17.525965351957957,n,f,f,d,w
e,6.609905723660905,f,s,n,f,e,c,w,4.386763378079586,15.844811425290276,y,f,f,m,u
e,9.873724659798574,o,t,w,f,f,f,f,5.2841333115947355,20.770184106246024,w,t,e,d,w
p,8.100740185456095,f,t,n,f,s,c,g,10.725493253140447,21.306402484742062,u,f,f,d,a
e,9.816766520646697,x,t,n,f,f,f,f,6.893792966849026,16.414564745849116,g,t,l,d,a
p,2.2544232708581164,x,g,g,f,a,d,n,6.789947276640462,2.8882704726611133,n,f,f,d,u
e,14.46724438639331,x,t,n,f,a,c,w,8.872533515340454,28.328282857625243,n,f,f,d,w
p,2.2178354850497985,s,d,p,t,d,c,o,3.6503597323798878,8.38896762358206,w,f,f,d,a
p,8.766654796568018,x,t,p,f,x,c,p,7.169752823884846,11.45487503689863,p,f,f,d,a
e,3.261508635576145,x,e,y,f,p,d,y,6.2576606198876865,7.667533761817754,y,f,f,d,a
e,3.4512132121049284,s,w,y,f,f,f,f,5.406908458214145,70.817341874774,n,f,f,d,u
p,9.163068051265103,o,k,n,f,p,c,e,5.179129811739712,32.63186124636636,n,f,f,d,u
e,1.0694685216021524,b,g,n,f,a,c,g,3.295409550581418,-0.3846698038055334,n,f,f,d,u
e,0.9774193820205392,f,w,e,f,a,c,p,3.7121610930278175,0.9511582229974591,n,f,f,l,u
e,6.575604479978066,c,t,u,f,a,c,g,6.141135894062045,15.520084877312751,u,f,f,d,u
p,2.1150558207412793,f,i,k,f,a,c,k,4.833795327620824,8.17868244641625,w,f,f,g,u
p,1.3246474563883255,c,g,w,t,a,c,p,6.6538744245181025,5.059807789660867,w,f,f,l,u
p,7.629368027322859,x,t,o,f,x,c,o,6.682059639382196,19.41861886145995,w,f,f,d,u
p,3.224638991216647,s,t,u,f,d,c,p,3.2430383181736326,3.6284557790841134,u,f,f,d,a
e,2.120527975043034,x,g,o,f,a,d,y,6.5537220012473085,3.2252330673707466,y,f,f,d,w
p,8.874682470736092,x,y,y,f,x,c,w,5.733727044997177,15.172521239621101,y,f,f,h,u
p,6.306472980418818,x,l,w,f,d,d,p,6.373487391495863,8.105294050532482,n,f,f,l,a
p,5.892166549347383,f,y,w,f,s,c,p,5.796999267334918,8.006839867419464,w,f,f,g,u
p,23.53885473012392,s,t,w,t,d,c,o,6.777866475332061,36.679613840875476,w,f,f,d,u
p,3.2476673763310466,x,t,l,f,a,c,n,6.338178382973409,2.520827604446921,u,f,f,g,u
p,3.5042980723751773,x,i,e,f,e,c,p,4.776699532045796,8.185545734079893,w,f,f,g,a
p,1.9787979792756314,x,h,e,f,a,c,n,6.711725917575992,6.3631113823543926,n,t,z,d,w
p,3.5246372157096935,o,s,g,f,f,f,f,0.18269191027358206,0.3063913348224956,f,t,f,d,w
e,8.637945055436584,x,s,g,f,p,d,n,7.4423179296358875,20.625450965874297,w,f,f,m,a
p,7.642166529695319,b,t,u,f,a,c,r,6.14529930080578,17.436754184293463,r,f,f,d,a
e,6.328347147571431,s,t,b,f,x,c,p,8.755471054973253,17.811218922986075,u,f,f,l,w
e,3.994799858162136,x,g,b,f,a,c,e,4.911743270917572,-0.8352445962363584,n,f,f,l,u
p,4.4751682971526305,b,h,n,f,a,d,n,6.241760739024539,3.520056219040411,n,f,f,d,w
p,3.261770599031622,o,t,g,f,f,f,f,-0.17171639557173043,1.5868356786032254,f,f,f,d,w
e,8.229467115113112,x,t,n,f,p,d,y,8.346481176235903,19.31955763634294,y,f,f,d,a
p,2.7156597808777505,c,t,u,f,a,c,e,7.973516944239141,4.168296127564983,u,f,f,d,a
p,0.20245970010184555,s,w,y,f,f,f,f,3.8248746452007625,4.6302989565657615,y,f,f,d,u
p,1.1690572629882472,b,g,n,f,a,c,w,3.865838629733447,1.4532243677934629,n,f,f,g,u
p,7.405291576897133,c,t,n,t,a,c,w,12.300621978147225,34.83813770407879,w,f,f,g,a
e,7.428390608787713,s,t,u,f,a,c,w,6.779772936058377,24.703681890669635,w,f,f,d,a
e,5.383663913682501,b,s,n,f,e,c,w,9.020206501941855,9.651724642836527,w,t,e,g,u
e,5.451772001869342,x,s,o,f,a,c,o,6.16988201098632,20.285400789851934,o,f,f,d,u
p,3.723342265209987,f,l,n,f,d,c,w,3.761211803976443,5.080358034026121,n,f,f,h,u
e,4.426240166152591,x,l,w,f,d,c,w,6.611987691529035,11.481039172194965,w,f,f,g,u
p,1.6460186579235179,x,i,n,f,a,c,n,5.463132480002848,2.7270075773922478,n,t,z,d,u
p,3.802611749020239,x,k,y,f,x,c,w,6.201330586512202,2.8857976060469412,n,f,f,d,u
e,3.0694024516114595,x,y,y,f,x,c,e,5.04403760187701,8.445519262075909,y,f,r,d,a
p,8.00217365067398,f,s,p,t,d,c,p,4.869456432368482,12.068604408663743,p,f,f,d,u
e,6.042972528873641,f,y,n,f,a,d,w,6.991300873879942,5.570564097855927,n,f,f,l,u
p,3.2121512552122704,b,d,w,f,e,c,g,3.967895612960336,7.662854428235096,w,t,e,p,a
p,2.466697460074061,s,t,o,f,a,c,y,7.022031517334364,7.436883182061259,o,f,f,m,w
p,6.160728007989205,s,d,p,t,d,c,o,3.9580793764167375,12.694848378521128,w,f,f,d,u
e,6.121462803411344,s,t,w,f,d,c,w,9.573640583648318,17.362920150550234,w,f,f,l,w
e,5.369701138544001,s,t,w,f,d,c,p,4.555048807764641,8.126429277961057,w,f,f,d,w
p,1.5914565187785132,c,t,u,f,a,c,u,2.2190243619464027,5.724447718188383,u,f,f,p,a
e,15.228744980120192,f,t,l,f,s,c,w,7.602748438623516,33.60384112253411,w,f,f,d,u
e,19.810639083216405,o,t,w,f,f,c,f,5.723880577687684,31.417420287882933,w,f,f,d,a
p,2.5923317548455715,b,g,n,f,e,c,p,7.256246182351855,4.513102652533691,g,t,p,l,a
e,6.81102831310028,x,d,n,f,x,c,y,5.7512581040305575,13.55439206643111,n,f,f,d,a
p,0.8496631674890738,b,g,p,f,a,c,g,3.2545857914207637,2.1050482608718366,k,f,f,d,w
p,4.365670150590233,o,y,w,f,f,f,f,0.13132157872652106,0.2325170615295864,f,t,f,d,w
e,9.217397427322771,s,t,r,t,d,c,w,6.846655545032199,15.023154293266614,w,f,f,d,a
p,3.4457109154977204,f,s,e,f,x,c,y,5.094304004319429,4.479587714531861,y,f,f,d,u
p,5.958449478776637,x,e,w,f,a,c,k,9.595860614410968,14.409714791875217,w,t,z,d,s
e,6.029078718934946,o,y,n,f,a,f,f,6.7145656497256985,7.12684093983936,n,f,f,d,u
p,6.090493471145963,x,t,y,f,s,c,u,6.70833432797683,17.090917388018212,b,f,f,d,a
p,5.238214353439521,f,t,p,f,x,c,p,4.549763977232342,5.5603093862542,p,f,f,d,u
p,1.8295072379963218,x,g,y,f,a,d,n,3.890188395081803,0.45136767943477674,y,f,f,g,u
p,7.418002210512511,x,g,n,f,e,c,n,5.2139950395867665,2.7027528880324154,n,t,p,l,u
e,6.4930455785043195,x,t,n,f,a,c,y,6.625578881973416,7.387423768113513,w,f,f,d,w
p,6.334383062287443,s,d,e,t,d,c,e,6.168065296128433,6.497590956872683,e,f,f,d,a
e,10.7700554360694,x,t,n,f,s,c,w,6.12341387913165,32.19892553849993,n,f,f,d,w
p,43.85080752854139,o,y,y,f,p,c,y,4.472656686377294,13.962080175282214,k,f,f,d,u
e,6.939743365797577,s,t,p,f,d,c,n,5.304396764920365,12.413476139171898,w,t,f,d,a
p,10.489470117232226,f,t,w,f,s,c,u,6.924351818839672,25.171050428645,b,f,f,d,a
p,7.668400826403305,s,t,p,f,x,c,p,7.666920031080763,16.783424050873286,p,t,f,d,w
e,3.4291859693610087,s,t,n,f,a,c,o,2.422368638359335,5.198290813658398,w,f,f,d,a
p,13.013231618603943,x,d,e,t,p,c,e,9.183178166056704,28.472880843944726,e,f,f,d,a
e,7.3611433990752815,x,h,g,f,s,c,g,6.110853373596679,12.823307294485554,w,f,l,d,u
p,7.251306122541086,x,g,n,f,d,c,n,6.642449291687214,19.44081398997945,n,f,f,h,u
e,9.308358815795104,x,t,g,f,e,c,w,10.846948055615632,13.29877331720388,w,t,g,d,a
e,7.717289852380986,b,h,k,f,s,d,w,5.8135584294319225,19.105086557979487,g,f,f,d,u
p,22.606936769145168,o,k,w,f,s,d,y,4.523246213469684,34.376090880382286,k,f,f,d,a
e,6.275144322255906,x,g,o,f,a,c,g,13.204110951772504,2.666545777000938,y,f,f,d,w
p,4.822256736898786,x,t,y,f,x,c,y,5.2321896206172775,16.509057877145413,y,f,f,d,a
p,9.418136510613875,x,e,n,t,p,c,e,12.189414650690841,32.17929685509679,e,f,f,d,a
e,13.905554328455615,x,d,y,f,p,c,o,6.761227123986904,51.463548474938975,w,f,f,d,u
p,7.21790401737184,x,i,y,f,a,c,w,9.451981970478084,7.474455592069327,w,t,g,d,u
p,9.988136510663645,b,s,w,f,e,c,w,8.67848791012471,14.943206717455343,n,t,e,d,u
p,5.688999446300894,x,e,n,t,x,c,w,5.194912771384658,14.645581025496286,y,t,r,d,u
e,3.808780593540914,x,s,e,f,s,c,u,6.559056512008698,6.3636129862636235,l,t,e,m,w
p,8.603933329722116,p,g,g,f,a,c,w,3.7895218807612863,13.15956882812984,w,f,f,d,a
p,2.8108207341118603,f,t,p,f,s,c,n,8.389032496514265,8.326848801471797,p,t,z,d,a
e,6.771305426891725,x,i,n,f,a,c,w,6.354850119159781,13.961223384347303,w,t,g,d,a
p,3.0973039226305703,f,w,e,f,f,f,f,4.677678295439796,4.910147502716335,y,f,f,d,a
e,1.3065893720659962,x,s,y,f,f,f,w,6.095961508390624,3.448173242474458,n,t,f,d,a
p,3.877489264532855,f,s,e,f,a,c,n,7.205161197859476,6.478700488539503,w,t,z,m,u
p,7.762421682896716,p,s,g,t,e,c,n,8.7215894772723,17.31587948063297,w,t,l,m,a
e,7.581044033836656,f,y,b,f,a,c,w,5.661357526290548,16.64961610841532,w,t,f,d,a
p,5.023101036294159,f,l,e,f,x,c,y,5.4706131644849725,7.905472489155085,n,f,f,d,u
p,1.4322230918798209,c,t,u,f,a,c,n,1.961761751783149,4.2402573267095995,u,f,f,p,u
p,0.7504176751433562,o,t,y,f,f,f,f,6.686908277879702,0.7480944284358553,o,f,f,d,u
e,17.76180416841883,p,g,n,f,a,c,w,14.990570236109749,17.812535764688988,n,f,p,l,a
p,1.0416746690855079,b,g,w,f,a,d,w,5.7474682769216425,0.5041684637845982,n,f,f,g,u
p,8.205394112091978,f,t,y,f,x,c,w,5.745231949184999,22.944402010224174,n,f,f,d,u
p,6.930236271532608,s,t,n,t,d,c,n,4.254829031683302,11.326044392532388,n,f,f,d,a
e,6.864676082731105,x,h,y,f,p,c,y,5.078123790574392,15.92834724503237,n,f,f,d,u
p,2.0799524772777627,x,h,l,f,s,c,w,8.158554780860852,5.204025279788782,l,t,e,d,u
e,2.9613890042003224,x,s,y,f,a,d,e,3.740973900287074,4.116430612859194,o,f,f,d,w
p,0.44008969649815677,c,w,y,f,f,f,f,4.025327873742982,0.3111864488055276,y,f,f,g,u
e,8.297905175581214,f,s,w,f,e,c,w,5.798699660825445,13.678031954980714,w,f,f,d,a
e,3.303762401510441,x,t,y,f,d,c,w,3.731056977119949,7.287860248976882,n,f,f,g,u
p,1.8171836166632116,b,t,u,f,a,c,w,7.2376306980312215,3.4836247715569164,r,f,f,l,u
e,2.484677344870751,x,t,y,f,a,c,r,6.91795066335575,12.976896724305478,y,f,f,d,a
e,4.444695340607005,s,d,o,f,d,c,o,5.643906178276453,6.656108200701257,w,f,f,d,a
p,0.7244338849268093,x,t,w,f,a,c,n,4.113869610682682,2.519008643052315,w,f,f,g,u
e,3.563877323924705,x,t,y,f,a,c,y,5.952293169658456,13.834012030426905,w,f,f,d,u
p,8.16783374492254,s,t,n,f,s,c,w,6.568737566689403,17.987740259452785,w,f,f,d,a
p,6.823477845867731,x,d,e,t,d,c,y,5.030171580520168,18.09951787409724,n,f,f,d,a
e,16.980679973316906,x,t,n,t,a,c,w,10.497281467178368,30.056910967406893,n,t,p,d,u
p,1.5642857872463503,x,g,y,f,a,d,g,7.408654882245422,4.216492421772926,w,f,f,d,u
p,3.1380642856007865,o,s,g,f,f,f,f,-0.036541345520756295,0.5310987809164545,f,f,f,d,u
p,8.530332117855286,p,s,n,f,a,c,k,12.004309848276396,12.97225087887957,n,t,p,m,u
p,6.545894054539762,f,y,r,f,e,c,w,6.9258475424705646,10.942388688325472,y,t,e,d,a
e,17.11085474389359,f,y,w,f,a,c,w,31.84485757415012,20.49327202025066,n,t,m,d,u
e,2.249846277312015,x,y,n,f,a,c,w,6.341390622356622,4.103934403411263,n,f,f,g,u
e,9.112542861833301,f,g,g,f,e,c,w,6.437426561690094,15.127412519911378,g,t,p,d,a
e,8.769431311174129,x,i,y,f,e,c,y,10.581473353172623,19.97806019207947,y,f,f,d,a
p,3.9273868616998,x,d,y,f,p,c,y,4.673618191128542,12.312895069898422,y,f,f,d,a
p,6.872240083126632,x,i,n,f,e,c,n,7.421221489734894,10.4855806297388,w,t,r,g,u
e,8.226799567913012,x,y,n,f,e,c,p,6.771789961853951,12.444926552968395,w,t,l,w,a
e,0.6191441828573124,o,w,y,f,f,f,f,2.602723273739552,16.353789273845777,y,f,f,d,u
p,2.1906724733506784,f,w,u,f,a,c,u,4.327714488434296,5.022627114865222,u,f,f,d,a
p,5.315362114068507,b,h,l,f,a,c,w,11.045294250499197,6.297112017156874,w,f,f,d,u
p,6.436051509675362,c,k,w,f,x,d,y,6.281331208524278,35.47071772928909,w,t,f,d,u
p,1.6191269007709583,x,g,b,f,a,d,n,4.071718563933777,4.637373861199928,n,f,f,d,w
p,12.403102838037825,s,t,e,t,d,c,n,5.726473453405561,18.67346616910995,k,f,f,h,u
e,9.638936460319755,f,t,w,f,d,d,w,8.549929895107757,29.336025004998138,w,f,f,d,u
p,8.204362466123339,x,d,y,t,p,c,y,4.673973495368053,18.968760978020637,n,f,f,d,u
p,0.6409301028251505,o,t,n,f,f,f,f,4.960105298102368,2.837820055415481,g,f,f,d,u
p,2.594438969898449,x,y,u,f,a,c,u,6.286322001527866,3.738875089977234,w,f,f,d,a
p,7.159686552229356,s,t,e,t,d,c,o,4.422977434661174,7.251337906305241,w,f,f,d,a
e,7.903382410622294,x,g,n,f,e,c,w,6.879893432858017,13.715321031909003,w,t,l,l,a
p,17.90456644245313,s,s,w,f,d,c,w,3.450174901822187,12.10803514812125,w,f,f,d,a
p,2.150324763614138,b,s,e,f,a,c,n,0.13532200005403275,1.2150305568138386,f,t,z,g,u
e,7.566503055491464,x,t,r,f,a,d,y,4.997628966454455,13.294186112949616,g,f,f,d,u
p,5.908392988133645,b,t,k,f,e,c,g,8.417005055207515,11.05676162676185,g,f,f,d,u
e,6.236657966008239,x,h,n,f,a,c,n,6.871459590503839,17.1916234567609,y,t,l,d,u
e,12.786994723178225,f,h,n,f,s,c,b,6.781986863449468,26.129174768820082,u,f,f,d,a
e,6.302744499355019,x,i,n,f,a,c,e,8.72162170658619,6.444788463091722,w,t,r,g,a
p,0.6982745089651178,b,g,w,f,a,c,n,2.6149200166992745,3.905680326452144,n,f,f,g,u
p,7.774589739655918,x,h,n,t,a,d,g,7.375966410993427,15.395196569427892,w,t,l,m,u
p,1.606865752271541,f,s,g,f,a,c,g,3.810206792209587,1.8007978125754793,n,f,f,d,s
e,9.82642720335887,f,e,b,f,a,c,b,5.8344271930093905,17.46327594300176,w,t,f,d,a
p,0.5768496369427725,b,g,k,f,a,d,g,3.955836499338277,2.245366885926122,g,f,f,d,u
p,10.032572375392505,x,t,n,t,d,c,w,5.887871530365544,36.2307666933659,w,t,f,d,u
p,9.83429634167542,s,e,w,t,p,c,p,7.205419501213463,37.260268184569256,w,f,f,d,a
p,0.5967074883349472,x,g,w,f,a,c,n,4.007782150664046,3.9240897423487056,k,f,f,g,a
e,10.229067053229475,x,g,n,t,p,c,w,8.40402684638843,17.930947065381233,n,t,p,d,u
p,0.8897962950636449,x,y,w,f,a,c,w,8.809781609368622,3.325935976211132,n,t,f,d,u
p,8.075904390152177,x,e,e,t,d,c,r,8.819353508820239,9.086508305912304,e,f,f,d,u
e,1.4448130807022301,x,s,n,f,a,c,w,5.767792405393888,1.6008054388285378,n,f,f,d,s
p,7.643120638896564,x,i,o,f,e,c,w,6.183616997599118,7.1526775387672705,y,t,r,m,u
p,7.163511614195777,x,s,e,f,f,f,f,8.258523353609133,9.725234667409497,y,f,f,d,w
p,7.549046017342296,x,i,o,f,e,c,n,8.13118380226263,17.654116854813456,k,t,r,g,a
p,4.245287540901616,o,t,w,f,a,c,g,0.1690476294987846,1.6887977612272647,f,t,e,d,w
